,Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
1348,2023-09-10,362204.28,434445.85000000003,85.29791666666667,28.192,14.242001,21.296165,46383.27,42416.727,0.0,0.0,0.0,9.220499,20.880001
1349,2023-09-11,481071.62,498734.77,152.865,28.342,13.942,21.046165,46167.574,41327.92,0.1,0.1,0.0,9.107359,20.880001
1350,2023-09-12,560022.52,461237.43,131.45416666666668,22.741999,16.242,19.337833,45952.38,34656.156,5.4,5.4,0.0,18.0,43.199997
1351,2023-09-13,530525.5,549346.88,109.93666666666667,20.491999,13.742001,16.4545,45737.797,42024.258,0.0,0.0,0.0,12.303366,23.759998
1352,2023-09-14,569821.38,441502.86,120.46541666666667,22.991999,10.992001,16.602415,45523.723,41812.082,0.0,0.0,0.0,9.3876505,23.039999
1353,2023-09-15,464130.97,581917.48,108.18583333333333,24.542,9.542001,17.112833,45308.715,41598.484,0.0,0.0,0.0,8.707237,16.199999
1354,2023-09-16,321457.25,527622.17,95.20041666666667,25.991999,11.992001,18.983667,45092.6,40809.887,0.0,0.0,0.0,10.028439,23.039999
1355,2023-09-17,284585.27,516016.65,87.61541666666666,24.642,13.892,18.119083,44875.52,27414.781,2.6000001,2.6000001,0.0,15.137133,38.519997
1356,2023-09-18,330951.14,777343.85,95.30250000000001,20.241999,11.842,16.479498,44657.598,35221.91,0.8000001,0.8000001,0.0,20.5484,43.199997
1357,2023-09-19,296907.24,983823.61,37.5225,22.741999,11.092,16.471167,44438.96,40212.7,0.0,0.0,0.0,11.159999,26.28
1358,2023-09-20,320669.98,895630.59,49.45791666666667,25.192,11.292001,18.114916,44219.742,39896.203,1.6,1.6,0.0,17.731598,30.960001
1359,2023-09-21,391183.43,720348.34,103.0575,16.741999,11.342,14.252418,44000.074,649.8038,11.800001,11.800001,0.0,13.202726,34.2
1360,2023-09-22,448634.7,577949.24,103.97833333333334,15.792001,9.242001,12.275334,43780.082,37104.93,0.2,0.2,0.0,15.281989,33.48
1361,2023-09-23,292769.18,648114.11,99.51958333333333,17.592,5.542,11.923249,43559.883,39828.34,0.0,0.0,0.0,9.220499,20.880001
1362,2023-09-24,238557.37,589746.92,68.815,20.392,6.742,13.489915,43339.617,39625.465,0.0,0.0,0.0,9.028754,22.68
1363,2023-09-25,376665.97000000003,715054.08,105.80375,22.292,8.392,15.414916,43119.406,38192.44,0.0,0.0,0.0,6.489992,15.84
1364,2023-09-26,521073.17,453519.68,128.76500000000001,22.741999,9.392,15.521168,42899.37,37661.207,0.0,0.0,0.0,11.720751,27.0
1365,2023-09-27,506754.15,488709.19,124.48125,23.491999,10.242001,15.692002,42679.645,30707.654,0.0,0.0,0.0,10.144082,19.44
1366,2023-09-28,422843.04,642282.85,112.51958333333333,23.942,9.892,16.742,42460.348,32709.906,0.0,0.0,0.0,19.242327,37.8
1367,2023-09-29,405115.33,704920.49,105.27416666666666,17.542,11.392,15.49825,42241.613,22066.412,1.0,1.0,0.0,13.009903,28.44
1368,2023-09-30,323231.5,602879.08,91.50291666666668,20.692,6.842,13.887833,42023.57,37005.14,0.0,0.0,0.0,9.028754,21.599998
1369,2023-10-01,290019.46,537543.31,74.04416666666667,23.842,9.042001,15.2795,41806.344,36938.17,0.0,0.0,0.0,10.464798,20.519999
1370,2023-10-02,453211.49,520552.4,118.15041666666667,25.892,11.292001,17.119081,41590.07,30569.746,2.1999998,2.1999998,0.0,26.33911,54.719997
1371,2023-10-03,223092.18,1016367.71,22.955,16.991999,8.042,12.150333,41374.88,36183.438,0.0,0.0,0.0,15.876775,34.56
1372,2023-10-04,345749.95,931366.5,69.49208333333333,16.442,4.842,10.594085,41160.668,18000.0,0.0,0.0,0.0,16.862455,35.28
1373,2023-10-05,444434.06,743589.13,101.60916666666667,17.792,5.792,10.900334,40945.87,30883.492,0.0,0.0,0.0,9.339208,20.880001
1374,2023-10-06,370270.65,926827.47,71.60125000000001,17.792,7.292,13.196167,40730.297,25351.79,0.0,0.0,0.0,18.36353,37.8
1375,2023-10-07,250453.62,887824.64,44.95416666666667,18.092,9.492001,14.266999,40514.1,10878.369,0.1,0.1,0.0,19.839235,40.32
1376,2023-10-08,335690.27,430048.36,90.6425,18.792,10.242001,15.054501,40297.418,20621.781,0.0,0.0,0.0,15.937878,34.92
1377,2023-10-09,576695.39,513893.24,116.01083333333332,21.942,10.942,15.362835,40080.4,36000.0,0.0,0.0,0.0,9.449572,22.319998
1378,2023-10-10,590213.41,570638.33,112.38541666666667,24.192,8.342,15.214915,39863.19,35958.61,0.0,0.0,0.0,10.990322,25.199999
1379,2023-10-11,341758.4,1045077.76,59.794999999999995,20.292,13.192,16.214914,39645.945,14400.0,3.7,3.7,0.0,15.034041,29.519999
1380,2023-10-12,594898.81,587332.72,122.70916666666666,24.491999,13.592,17.91075,39428.812,35611.31,0.0,0.0,0.0,14.372974,30.599998
1381,2023-10-13,356915.65,961156.32,68.40625,19.692,7.992,14.906583,39211.938,8446.634,8.1,8.1,0.0,24.735432,52.199997
1382,2023-10-14,253820.1,977444.5,26.528333333333336,9.942,3.2419999,6.539917,38995.49,34058.836,1.0,1.0,0.0,20.929594,49.32
1383,2023-10-15,286049.72000000003,883776.43,39.61708333333333,9.542001,-0.70799994,4.564917,38779.62,34931.19,0.0,0.0,0.0,9.255571,17.28
1384,2023-10-16,626926.96,542947.84,133.69875,10.492001,-0.058,4.8649163,38564.484,21149.42,0.0,0.0,0.0,11.440978,24.119999
1385,2023-10-17,715947.38,398240.46,130.12416666666667,11.792001,-0.80799997,5.3211665,38350.254,34479.223,0.0,0.0,0.0,11.901798,24.84
1386,2023-10-18,493176.51,727723.72,98.44458333333334,14.892,6.1419997,9.787832,38137.094,15902.379,2.8,2.8,0.0,11.923557,24.48
1387,2023-10-19,485892.06,764942.98,93.40875,15.192,8.992001,12.192001,37925.18,337.71902,2.8,2.8,0.0,12.661564,29.519999
1388,2023-10-20,389022.2,900517.49,87.23666666666666,17.142,10.492001,13.331582,37714.676,32590.23,4.3,4.3,0.0,15.696165,33.12
1389,2023-10-21,259561.66,785447.08,54.319583333333334,15.392,6.242,10.992001,37505.77,33585.168,0.2,0.2,0.0,18.25026,38.519997
1390,2023-10-22,289442.95,778806.2,63.947916666666664,15.792001,3.692,9.900334,37298.64,25573.752,0.3,0.3,0.0,10.805999,20.880001
1391,2023-10-23,643030.15,444890.22,125.02416666666666,14.042001,7.992,10.464917,37093.473,4524.756,11.599999,11.599999,0.0,11.620809,23.4
1392,2023-10-24,668386.0,549212.37,117.98583333333333,13.842,7.742,11.102417,36890.19,18317.04,4.1,4.1,0.0,19.513195,38.519997
1393,2023-10-25,644100.13,605457.08,124.30583333333334,13.342,10.192,11.112835,36687.055,8319.028,5.1,5.1,0.0,21.9718,46.079998
1394,2023-10-26,677916.51,485541.44,121.34541666666667,11.392,7.542,9.827418,36483.85,12385.468,7.1,7.1,0.0,24.967499,55.8
1395,2023-10-27,628757.44,497949.76,118.35000000000001,13.842,7.3919997,10.1274185,36280.766,21870.652,5.3999996,5.3999996,0.0,18.775303,41.760002
1396,2023-10-28,283060.46,648132.88,83.36583333333333,16.242,7.592,11.456585,36077.98,24237.057,0.0,0.0,0.0,15.379206,29.519999
1397,2023-10-29,191348.08,1056076.73,23.0304,17.292,7.842,12.081584,35875.68,23151.053,1.6999999,1.6999999,0.0,10.685391,23.039999
1398,2023-10-30,467136.06,729949.24,92.88625,12.492001,8.242001,10.139917,35674.05,2131.9866,5.4999995,5.4999995,0.0,22.033648,43.92
1399,2023-10-31,438137.74,734927.8,104.95,14.692,8.642,10.692001,35473.293,28800.0,1.6,1.6,0.0,15.315873,30.239998
1400,2023-11-01,258299.17,800949.69,62.88833333333333,11.042001,5.1419997,7.9149165,35273.598,1081.7981,5.7999997,5.7999997,0.0,16.299694,32.039997
1401,2023-11-02,270869.33,1073462.79,59.774166666666666,7.942,4.8919997,6.3461666,35075.18,0.0,2.2,2.2,0.0,19.523155,45.719997
1402,2023-11-03,314191.38,893447.07,56.572916666666664,10.592,3.4919999,6.714916,34878.242,24949.889,0.8000001,0.8000001,0.0,19.959719,40.32
1403,2023-11-04,196726.24,1046474.89,24.815833333333334,11.292001,6.192,8.777417,34682.996,20961.7,4.9,4.9,0.0,33.202072,65.520004
1404,2023-11-05,210160.34,909270.45,29.91125,12.192,7.292,9.112832,34489.67,26226.61,0.2,0.2,0.0,24.448214,51.48
1405,2023-11-06,337088.02,1131576.27,72.04166666666667,10.792001,4.192,6.9899178,34298.48,25789.822,2.1,2.1,0.0,17.414474,37.079998
1406,2023-11-07,431310.11,938224.82,99.74583333333334,9.992001,3.192,6.092001,34109.664,12336.121,0.0,0.0,0.0,21.897945,45.0
1407,2023-11-08,429610.91,1031090.37,89.72375,10.492001,1.492,6.0586677,33923.457,18000.0,2.3,2.3,0.0,15.978484,30.239998
1408,2023-11-09,510869.71,879689.24,97.21791666666667,8.342,3.0419998,5.8440833,33740.1,14400.0,6.7000003,6.7000003,0.0,16.418526,34.56
1409,2023-11-10,543580.12,770968.73,94.04875,5.992,2.892,4.321167,33559.848,7200.0,5.0,4.7999997,0.14,26.079508,55.44
1410,2023-11-11,503738.35,559543.83,96.79333333333334,6.8919997,-0.80799997,3.36075,33382.953,20824.145,0.1,0.1,0.0,12.979984,25.56
1411,2023-11-12,496557.0,391682.47,97.99208333333333,13.292001,2.4919999,7.7024174,33209.668,0.0,18.3,18.3,0.0,29.834423,59.039997
1412,2023-11-13,489733.09,760757.16,94.89416666666666,12.442,7.742,9.827418,33039.992,12391.313,7.8999996,7.8999996,0.0,28.528723,63.0
1413,2023-11-14,371984.99,1092096.97,65.50791666666667,10.142,6.242,8.24825,32872.17,21839.904,6.299999,6.299999,0.0,29.660152,59.76
1414,2023-11-15,574325.68,762907.53,102.40791666666667,8.892,4.542,6.5919995,32706.035,10891.804,5.0,5.0,0.0,16.179985,32.399998
1415,2023-11-16,735084.18,649901.61,117.63416666666666,6.042,-0.8579999,3.6461666,32541.768,22529.244,2.0,2.0,0.0,15.646544,33.12
1416,2023-11-17,789223.8300000001,471825.58,121.34083333333332,6.092,-3.0080001,2.0253334,32379.586,23197.793,3.3000002,3.3000002,0.0,15.273505,29.519999
1417,2023-11-18,460386.54,608610.9,91.39666666666666,12.142,3.7919998,8.21075,32219.701,13433.65,11.300001,11.300001,0.0,24.693481,50.039997
1418,2023-11-19,258791.77,1024180.36,38.19583333333333,10.042001,6.042,8.24825,32062.322,9686.331,2.1999998,2.1999998,0.0,22.862125,43.92
1419,2023-11-20,613788.78,665335.35,106.08458333333334,8.392,3.2919998,6.431582,31907.672,12810.233,2.0000002,2.0000002,0.0,15.03835,30.239998
1420,2023-11-21,804577.15,454758.99,123.29833333333333,2.842,0.89199996,1.8774165,31755.975,1219.3497,0.0,0.0,0.0,14.113653,28.44
1421,2023-11-22,751909.27,584032.94,109.68791666666665,5.3919997,-1.7080001,2.2649167,31607.467,9664.138,0.3,0.3,0.0,24.798223,48.96
1422,2023-11-23,457768.51,1193094.28,61.64291666666667,6.942,0.94200003,4.081583,31462.375,20222.816,5.4,4.4999995,0.63,30.574575,61.920002
1423,2023-11-24,437641.28,1134178.98,63.87125,2.442,-2.158,0.57325,31320.934,17050.738,4.3999996,0.19999999,2.94,27.757376,59.399998
1424,2023-11-25,501525.31,748017.6900000001,94.59666666666668,2.192,-1.9079999,0.36283335,31183.395,20242.56,2.1,0.90000004,0.84,17.811815,36.36
1425,2023-11-26,715641.42,420592.67,116.35083333333334,3.692,0.89199996,1.6690831,31050.0,0.0,10.6,2.3000002,5.81,16.954432,33.12
1426,2023-11-27,798520.09,603224.95,114.51041666666667,1.842,-2.358,0.3024167,30920.992,0.0,6.399999,1.9000002,3.1499996,22.104116,45.36
1427,2023-11-28,824895.38,575267.08,121.94125000000001,0.642,-8.058,-2.2225835,30796.639,13071.286,0.6,0.0,0.42000002,17.974781,37.8
1428,2023-11-29,864636.54,647828.9299999999,140.02291666666667,1.042,-5.208,-1.5684166,30677.18,10633.982,0.4,0.0,0.28,8.78872,17.28
1429,2023-11-30,935244.86,258467.66,168.75791666666666,0.89199996,-1.3579999,-0.2413333,30562.88,0.0,10.4,0.0,7.2799993,11.304229,22.319998
1430,2023-12-01,944669.77,276842.43,156.39625,-1.508,-5.708,-3.108,30454.002,0.0,5.7000003,0.099999994,3.9199996,14.658676,30.239998
1431,2023-12-02,880211.0700000001,271003.98,116.40499999999999,-2.7080002,-8.457999,-4.7705007,30350.799,9009.607,0.1,0.0,0.07,14.512064,27.72
1432,2023-12-03,784345.99,411671.88,104.71833333333332,-3.2580001,-10.108,-6.7455,30253.35,1197.6168,0.0,0.0,0.0,10.495713,20.880001
1433,2023-12-04,862502.0,655713.16,111.75791666666667,1.542,-5.208,-2.4934165,30160.498,24426.5,2.1,0.0,1.47,13.53236,28.44
1434,2023-12-05,824532.55,718497.5599999999,114.3925,2.342,0.492,1.1649166,30072.104,0.0,3.3999996,1.8000003,1.12,15.158522,29.88
1435,2023-12-06,897932.95,415645.29,129.54041666666666,2.5419998,-4.008,-0.5663333,29988.277,9232.188,0.1,0.0,0.07,12.964998,25.199999
1436,2023-12-07,878617.53,368573.5,116.60208333333333,0.792,-4.3580003,-1.8705002,29909.152,0.0,4.2999997,4.2999997,0.0,12.181624,25.56
1437,2023-12-08,778077.48,572086.8,103.67958333333333,3.842,-0.10800001,1.4003333,29834.83,4634.169,5.2,3.7,1.05,19.93048,46.44
1438,2023-12-09,460559.84,843578.92,78.41458333333334,7.442,1.8920001,5.567,29765.438,11871.259,4.4999995,3.7999997,0.48999998,26.642431,52.92
1439,2023-12-10,314093.93,1037421.02,55.8725,9.842,5.342,7.5565834,29701.082,17385.406,1.3000001,1.3000001,0.0,24.18707,55.079998
1440,2023-12-11,558571.89,864826.81,79.05291666666666,8.292,4.092,6.2545,29641.879,7744.813,3.8,3.8,0.0,17.313717,36.0
1441,2023-12-12,800567.28,464766.79000000004,106.06208333333335,8.242001,2.7419999,6.1503334,29587.947,9964.9375,5.2999997,5.2999997,0.0,16.981165,34.92
1442,2023-12-13,739452.38,627459.95,93.04083333333334,6.292,2.842,4.396167,29539.383,6203.5894,1.3000001,1.3000001,0.0,16.62249,31.68
1443,2023-12-14,827217.48,337258.5,107.12374999999999,3.642,-1.408,1.9086665,29496.303,4160.165,0.4,0.4,0.0,14.685176,29.519999
1444,2023-12-15,708665.87,533165.36,93.23541666666667,6.092,0.742,3.2544997,29458.799,16240.746,0.0,0.0,0.0,11.885453,25.56
1445,2023-12-16,432506.92,877864.25,70.69500000000001,5.942,-2.058,0.68574995,29426.99,24496.766,0.0,0.0,0.0,8.654986,14.04
1446,2023-12-17,410275.16,918802.83,50.717083333333335,6.692,-3.408,-0.6184168,29400.955,24566.535,0.0,0.0,0.0,8.669949,16.56
1447,2023-12-18,485834.73,970322.2000000001,77.97416666666668,5.192,-3.908,0.3795,29380.799,23546.748,0.1,0.1,0.0,14.512064,28.44
1448,2023-12-19,479609.54,918041.98,76.28958333333334,4.342,2.342,3.3544996,29366.605,6833.557,8.2,8.2,0.0,25.045238,48.96
1449,2023-12-20,386655.46,1099672.26,62.005,7.442,2.892,5.392,29358.469,0.0,18.0,18.0,0.0,35.302032,82.079994
1450,2023-12-21,275886.68,1308032.94,25.280416666666667,5.942,1.842,4.1045,29356.46,7200.0,13.699999,12.5,0.84000003,36.67232,82.439995
1451,2023-12-22,242307.14,1289984.86,22.655833333333334,6.6419997,2.5419998,4.9899163,29360.664,0.0,32.700005,31.700003,0.70000005,32.23357,72.0
1452,2023-12-23,245416.94,982209.63,30.743333333333336,8.342,5.6419997,6.921166,29371.162,0.0,7.3999996,7.3999996,0.0,27.684914,59.039997
1453,2023-12-24,203325.85,1154018.38,-3.3708333333333336,8.342,7.692,7.942,29388.04,0.0,3.1999998,3.1999998,0.0,25.099514,54.36
1454,2023-12-25,205496.85,1042701.02,0.4070833333333333,8.292,6.442,7.4649167,29411.207,0.0,0.9000001,0.9000001,0.0,20.532627,42.48
1455,2023-12-26,225886.59,1097290.18,16.622083333333332,8.892,2.292,4.969083,29440.55,12423.602,0.0,0.0,0.0,13.004921,30.599998
1456,2023-12-27,295043.11,727044.37,60.79833333333334,9.242001,1.742,5.5315833,29475.955,3600.0,1.1,1.1,0.0,12.429127,24.119999
1457,2023-12-28,231152.01,1218052.43,16.669999999999998,10.192,5.692,7.7253327,29517.305,16801.064,0.90000004,0.90000004,0.0,25.809765,48.96
1458,2023-12-29,221981.8,1261365.77,6.359583333333333,9.342,0.342,6.2878327,29564.48,11904.797,0.2,0.2,0.0,22.805367,46.44
1459,2023-12-30,228859.99,984434.99,34.055416666666666,5.842,0.792,3.2461665,29617.346,13227.676,0.5,0.5,0.0,15.315873,32.760002
1460,2023-12-31,213504.98,971236.36,9.902916666666666,6.492,2.9919999,4.450333,29675.78,20583.479,0.0,0.0,0.0,23.210928,45.719997
1461,2024-01-01,210332.05,974143.0599999999,16.18166666666667,8.592,2.4919999,5.5315833,29739.646,0.0,28.599997,28.099998,0.35,27.56058,53.28
1462,2024-01-02,267287.09,972304.58,53.07333333333333,9.142,6.442,8.069084,29808.822,5327.8555,7.2,7.2,0.0,29.07989,57.6
1463,2024-01-03,265753.98,1187996.48,45.215,6.692,3.192,5.7545,29883.162,3995.5254,6.0,6.0,0.0,29.775719,58.679996
1464,2024-01-04,436204.08999999997,778972.78,85.41000000000001,6.242,1.142,2.9045,29962.535,6208.1313,0.2,0.2,0.0,11.440978,22.319998
1465,2024-01-05,518895.83,757891.3,91.37041666666666,5.1419997,1.292,2.8003333,30046.807,672.40216,0.3,0.3,0.0,9.531505,20.519999
1466,2024-01-06,518682.82,578176.32,88.72458333333333,2.5419998,-4.908,-0.583,30135.824,0.0,1.3000002,0.5,0.56,18.1041,37.079998
1467,2024-01-07,509556.69,610315.26,86.32666666666667,-2.4580002,-7.058,-4.4059167,30229.465,21009.96,0.0,0.0,0.0,15.778518,34.2
1468,2024-01-08,663613.45,727846.51,102.22958333333332,-1.8579999,-7.3580003,-5.535084,30327.584,25650.744,0.0,0.0,0.0,16.09969,36.0
1469,2024-01-09,803601.98,526340.92,109.39458333333334,0.642,-6.658,-4.280917,30430.037,25694.23,0.0,0.0,0.0,14.512064,28.8
1470,2024-01-10,905026.3,404580.45,111.83916666666666,1.6420001,-7.6580005,-4.0205007,30536.697,25891.324,0.0,0.0,0.0,9.9571085,18.359999
1471,2024-01-11,922103.5700000001,386776.25,109.64791666666667,-1.1079999,-4.308,-2.8184166,30647.412,0.0,0.0,0.0,0.0,9.9571085,19.44
1472,2024-01-12,885983.97,430824.27,106.04458333333334,-1.408,-3.2580001,-2.6100833,30762.262,0.0,0.0,0.0,0.0,16.65754,35.64
1473,2024-01-13,612663.6,805684.22,74.56791666666666,0.342,-4.658,-2.3746667,30882.504,5384.2563,0.0,0.0,0.0,19.852295,39.6
1474,2024-01-14,545153.41,881643.62,76.15416666666667,-0.658,-4.6080003,-2.2580001,31008.166,0.0,2.5,0.20000002,1.61,25.582806,51.12
1475,2024-01-15,678340.08,878940.69,86.49666666666667,-0.658,-6.058,-2.2705,31138.965,0.0,0.3,0.0,0.21000001,24.144165,48.96
1476,2024-01-16,832891.85,619790.23,101.13791666666667,6.8919997,-6.408,-1.3975836,31274.637,0.0,6.4999995,3.6,2.03,21.175837,40.68
1477,2024-01-17,834053.2,537990.49,99.60666666666667,7.192,-1.6579999,2.0294993,31414.91,0.0,5.9,3.5,1.6800001,22.66857,44.639996
1478,2024-01-18,820602.31,461835.78,92.73625,-0.758,-3.658,-2.2121668,31559.525,10116.037,0.0,0.0,0.0,13.849476,30.239998
1479,2024-01-19,668259.48,925472.17,78.50958333333334,1.192,-6.558,-3.6017504,31708.223,26119.691,0.0,0.0,0.0,11.090103,24.119999
1480,2024-01-20,504785.63,948499.3,73.66208333333334,1.992,-6.708,-3.462167,31860.742,24842.654,0.0,0.0,0.0,14.182355,28.44
1481,2024-01-21,345403.7,1094480.99,50.25875,8.892,-2.658,3.4774168,32016.842,0.0,5.7,5.7,0.0,25.068514,50.76
1482,2024-01-22,362990.06,1240295.77,49.83708333333333,5.792,3.092,4.1753335,32176.27,17196.676,3.2,2.8000002,0.28,25.241108,51.839996
1483,2024-01-23,396605.33999999997,1211322.78,52.28458333333333,10.842,3.692,8.042,32338.78,14633.024,2.7,2.7,0.0,39.389984,78.12
1484,2024-01-24,351983.99,1316391.1099999999,33.12291666666667,6.8919997,-0.508,3.9940827,32504.146,14768.55,0.0,0.0,0.0,23.83624,48.239998
1485,2024-01-25,488539.26,865350.39,78.01625,9.492001,1.092,5.6503334,32672.135,2099.327,4.9999995,4.9999995,0.0,29.168886,63.72
1486,2024-01-26,421201.08,1023221.73,59.22541666666667,5.342,-2.908,0.93575007,32842.516,28518.125,0.0,0.0,0.0,17.76081,35.28
1487,2024-01-27,385505.52999999997,847572.9,68.34875000000001,7.342,-4.458,-0.8288334,33015.066,28711.0,0.0,0.0,0.0,12.074766,23.4
1488,2024-01-28,339389.57,790634.2,59.278333333333336,7.092,-3.5080001,0.3065832,33189.58,27426.338,0.0,0.0,0.0,12.245293,23.039999
1489,2024-01-29,539150.12,727236.1,81.03291666666667,6.342,-3.158,0.089916706,33365.836,24744.746,0.0,0.0,0.0,11.91812,20.519999
1490,2024-01-30,534457.45,781236.4,77.96708333333333,7.092,0.642,3.227417,33543.637,12602.784,0.8000001,0.8000001,0.0,8.049845,15.119999
1491,2024-01-31,527508.85,834234.6,76.00458333333333,6.542,0.842,4.8086667,33722.773,5510.965,3.9,3.9,0.0,21.746504,42.48
1492,2024-02-01,470965.87,995345.98,72.03583333333333,6.992,-0.70799994,3.1086664,33903.34,5821.6924,0.2,0.2,0.0,22.782625,44.28
1493,2024-02-02,393510.01,1086511.17,61.661249999999995,6.592,5.242,6.03575,34087.133,0.0,0.3,0.3,0.0,25.006397,50.039997
1494,2024-02-03,290605.84,1172056.3699999999,35.970416666666665,7.8919997,5.842,6.827417,34274.285,0.0,1.3000002,1.3000002,0.0,28.528723,57.239998
1495,2024-02-04,260705.63,1236872.68,14.777499999999998,10.192,5.042,6.9878325,34464.54,16042.305,0.5,0.5,0.0,28.227306,57.6
1496,2024-02-05,331039.23,1358926.97,35.84083333333333,7.592,4.042,5.7920003,34657.65,0.0,0.0,0.0,0.0,29.834423,58.679996
1497,2024-02-06,331773.9,1380463.41,45.29291666666666,8.042,6.342,7.29825,34853.37,0.0,12.7,12.7,0.0,27.345785,54.36
1498,2024-02-07,555806.62,825412.33,79.15958333333333,9.742001,6.942,8.508667,35051.457,0.0,12.6,12.6,0.0,21.096123,41.760002
1499,2024-02-08,723071.73,482178.18,88.69583333333333,12.392,7.742,9.431584,35251.688,9000.904,7.0999994,7.0999994,0.0,16.62249,33.48
1500,2024-02-09,488102.79,854646.96,70.51791666666666,12.892,3.092,8.03575,35453.824,12717.984,0.3,0.3,0.0,12.682018,24.84
1501,2024-02-10,465951.75,555650.98,72.1275,6.8919997,3.2419999,5.650333,35657.656,0.0,3.6999998,3.6999998,0.0,23.40277,46.44
1502,2024-02-11,402573.6,639362.24,61.961666666666666,7.742,3.7419999,5.702417,35862.96,13425.568,2.1000001,2.1000001,0.0,17.673029,36.36
1503,2024-02-12,564509.96,556479.03,74.75166666666667,7.6419997,-1.058,3.7170002,36069.53,12939.727,0.2,0.2,0.0,15.856356,33.48
1504,2024-02-13,538787.8,782868.64,72.22791666666667,9.092,-0.8579999,4.617,36277.164,2770.2112,0.6,0.6,0.0,10.990322,27.72
1505,2024-02-14,549886.03,721134.61,68.16416666666667,13.642,5.792,9.279499,36485.656,18361.453,1.8000002,1.8000002,0.0,10.009036,19.08
1506,2024-02-15,559323.4,647240.77,70.50125,14.392,3.5419998,8.446167,36694.816,31535.943,0.0,0.0,0.0,10.483357,20.880001
1507,2024-02-16,453160.07,832958.27,61.06041666666667,12.392,5.542,9.456584,36904.45,29510.734,2.3,2.3,0.0,15.7908325,32.399998
1508,2024-02-17,450958.58,565134.99,66.65375,12.492001,2.192,8.375335,37114.367,18040.352,1.4000001,1.4000001,0.0,16.1198,31.319998
1509,2024-02-18,323998.83,777735.63,53.184583333333336,8.192,6.342,7.462833,37324.395,11704.508,2.8999996,2.8999996,0.0,23.444265,51.12
1510,2024-02-19,427338.38,902945.18,65.28875000000001,8.342,4.692,6.34825,37534.344,10597.379,1.3000001,1.3000001,0.0,19.242327,39.6
1511,2024-02-20,467750.98,825455.64,63.223333333333336,11.792001,3.592,7.3732495,37744.047,31965.566,0.3,0.3,0.0,16.071491,35.28
1512,2024-02-21,412308.54,951736.8,57.565416666666664,10.642,6.192,8.319083,37953.598,0.0,22.900002,22.900002,0.0,23.47741,47.16
1513,2024-02-22,371639.91,996911.43,50.91833333333333,8.342,0.89199996,5.0690827,38164.777,0.0,2.3,2.3,0.0,23.540806,46.8
1514,2024-02-23,389727.85,1048324.07,43.73708333333334,8.992001,-0.40800002,3.3378334,38377.79,33809.17,0.0,0.0,0.0,14.021525,35.64
1515,2024-02-24,379235.83,730950.54,57.19833333333333,10.342,0.14199999,3.9149168,38592.45,33506.41,0.3,0.3,0.0,11.885453,29.519999
1516,2024-02-25,387839.83,654235.82,61.09375,9.942,-0.95799994,3.7711666,38808.58,25849.36,0.0,0.0,0.0,10.041354,23.4
1517,2024-02-26,518254.35,592396.72,66.26833333333333,8.842,2.842,5.6211667,39026.004,1658.9847,0.4,0.4,0.0,15.7908325,34.2
1518,2024-02-27,672917.42,412269.05,73.83624999999999,7.792,3.442,5.439916,39244.547,1246.4738,0.0,0.0,0.0,10.086427,20.16
1519,2024-02-28,685876.22,423133.46,71.82125,9.742001,0.492,4.2961664,39464.055,19114.635,0.0,0.0,0.0,11.212135,24.84
1520,2024-02-29,489191.82,835568.14,63.20375000000001,11.042001,-0.508,4.608667,39684.355,15389.301,0.1,0.1,0.0,7.729527,19.08
1521,2024-03-01,503504.34,649461.5,71.01333333333334,11.342,3.942,6.8003335,39905.285,34349.84,2.2999997,2.2999997,0.0,12.7279215,28.08
1522,2024-03-02,393151.35,707677.73,64.21875,14.592,2.892,7.612833,40126.688,31656.004,0.0,0.0,0.0,13.570615,29.88
1523,2024-03-03,396969.65,692630.37,60.47208333333333,13.592,-0.758,6.2440834,40348.41,36301.22,0.0,0.0,0.0,12.57426,26.28
1524,2024-03-04,675427.65,446330.45,75.88791666666667,10.492001,4.792,7.0607505,40570.297,16255.015,1.8000001,1.8000001,0.0,12.181625,24.119999
1525,2024-03-05,749213.34,547610.4,74.60125000000001,10.292001,3.842,6.267,40792.188,10454.05,0.2,0.2,0.0,15.496736,31.68
1526,2024-03-06,760794.61,428560.23,82.835,6.692,-1.3579999,3.0753334,41013.94,13627.917,0.0,0.0,0.0,16.267857,36.0
1527,2024-03-07,627849.22,602745.84,76.32416666666667,9.542001,-0.8579999,3.5232499,41235.402,37498.312,0.0,0.0,0.0,21.407139,45.719997
1528,2024-03-08,377921.59,995651.93,62.32916666666667,13.342,-1.408,5.2190843,41456.434,37725.36,0.0,0.0,0.0,12.261158,26.64
1529,2024-03-09,278444.34,1010679.06,45.61083333333334,14.792001,2.7419999,8.183668,41676.87,35445.85,0.0,0.0,0.0,20.176065,42.839996
1530,2024-03-10,283884.33,992550.83,33.99666666666666,12.842,3.092,8.023251,41896.574,33109.504,0.0,0.0,0.0,19.592731,45.0
1531,2024-03-11,499041.2,751414.17,71.67375,9.092,3.192,6.037834,42115.4,14758.478,0.2,0.2,0.0,19.829433,39.6
